post_id,text,annotator_labels,surface_cue,token_length
1231787573397409792_twitter,<user> its in malaysia and indonesia too are all of those islam ke dushman,"[1, 1, 0]",None,14
4303995_gab,there are half a million women in washington protesting the result of the election they are there because if you went to any polling place from my area anyway <number> of voters were male,"[1, 1, 2]",None,34
1175488412255694850_twitter,lrt guys i swear im not nazis but them uniforms looking lit af,"[2, 1, 1]",None,13
23780269_gab,do you lads like yachts are you aware that caligula had the first yachts built out of wood of course not because he was deranged and had sex with a horse maybe just maybe that is a lie no goy <number> gorrillion jews died,"[1, 1, 2]",None,44
15751007_gab,i am a liberal and i have consensual sex with more women than the guys you see in porn,"[2, 1, 1]",None,19
13110372_gab,<user> lol you follow whiteboys here i can not tell if it for gay interests or white supremacy,"[1, 1, 2]",None,18
1179060420558147592_twitter,<user> <user> <user> well semites are a race that includes arabs mandaeans syriacs samaritans and jews this is why i consider the term anti semitism as racist as if arabs did not exist instead i say anti jewish bigotry this makes way more sense,"[2, 1, 1]",None,44
1179146667439857664_twitter,<user> <user> new nazi movement,"[1, 1, 2]",None,5
1077260697376038912_twitter,<user> ashkenazi jewish folks are literally yt,"[1, 2, 1]",None,7
7007246_gab,these coptic women wear a covering on their head while praying this christian practice predates islam and was enjoined by the apostles all christian sects practiced it until feminism came on the scene headcovering prayercovering patriarchy faith christianity,"[1, 1, 2]",None,38
14547601_gab,we are accepting donations on behalf of rose west who has really made a remarkable transformation from straight white female killer to east indian lesbian kindly send donations to killerdonations org,"[2, 1, 1]",None,31
1178388740475166720_twitter,and we never had no fun well they came down hard on the faggots and they came down hard on the street they came down harder on sam,"[1, 2, 1]",None,28
1160179019859582977_twitter,as a kid i really thought america was hollywood amp celebrities when in reality it ’ just bulletproof backpacks and legalized nazi behaviour,"[1, 1, 2]",None,23
1166667993348280320_twitter,thread sur <user> aka le negrophobe,"[1, 2, 1]",None,6
1178362173258715137_twitter,<user> i watch fox entertainment i read the national enquirer and the globe magazine can not find anything criminal trump has done all other news outlets are is fake news said the uneducated trailer trash republicans,"[1, 1, 0]",None,36
17517646_gab,yeah or you can start from the negative look at nonwhite countries and nonwhite ghettos in white countries and go from there it is not a difficult question,"[1, 2, 1]",None,28
1246622289770303490_twitter,<user> i heard asians got some fire though,"[2, 1, 1]",None,8
1082567147136663552_twitter,<user> pedo the new nazi lol,"[2, 1, 1]",None,6
1220545521682731008_twitter,<user> <user> remember when you collaborated with neo nazis on a seth rich conspiracy documentary,"[1, 1, 2]",None,15
4812404_gab,a misogynist is a man who dislikes women as much as they despise each other hl mencken misogyny,"[2, 1, 1]",None,18
3581276_gab,you can call anybody a nazi and not get sued you can call anybody a racist and not get sued we need more un sueable anti prog epithets,"[1, 2, 1]",None,28
1116973303661584384_twitter,<user> he already admitted to being a guy just say you are gay and let this delusion die,"[1, 1, 2]",None,18
24235839_gab,look you were useful in that you gave me the opportunity to express my own views and a backdrop against which to set it but i am done and you are boring so goodbye oh and jews did not put blacks in south africa reality did that long before we got there,"[2, 1, 1]",None,52
13682236_gab,what is it like to live as a white minority when there is no escapte to a white community it one thing to travel abroad or visit an non white enclave it another to have no place to go,"[2, 1, 1]",None,39
1177986186989715457_twitter,<user> basically made a towelhead joke about punjabi ppl 😐,"[1, 1, 0]",None,10
11733603_gab,please vox quit the internet cut yourself off from the world except for the small fan base where you play dictator living in a ghetto will be awesome,"[1, 1, 2]",None,28
17563616_gab,i am so ghetto,"[1, 2, 1]",None,4
1179080956004769795_twitter,<user> <user> <user> <user> <user> <user> yeah just the backwoods redneck portion of society in oklahoma that does not even know other sports exist,"[1, 1, 2]",None,24
14055812_gab,jews often appropriate white identity and culture this crypsis is often selfishly motivated deceptive in the company of the goyim we jews must always identify ourselves as jews especially when espousing political opinions on israel and the middle east wear a star of david prominently,"[0, 1, 1]",None,45
10756657_gab,do not deny it wasn t a scary few days he did immediately blame both sides dems say not enough on mon he does not mention the violence of antifa blm only condemns kk white supremacists nazis the altright had the permit with zero police protection beaten maced an error on trumps part,"[2, 1, 1]",None,53
1179041911090188288_twitter,they do not tolerate mohajirs been crammed in the slums of karachi daily being told2go back2india there can be no nonmuslim refugees2pak bdesh every1 knows the same night mulla goons will dash in their homes lift up the women kill them law will ignore,"[2, 1, 1]",None,44
27705105_gab,again and again what i hear from mexican immigrants is that we need to do more for them their is moral outrage and entitlement in their voices as they want someone else to invent create or pay for something else for them,"[1, 2, 1]",None,42
1144571404752265217_twitter,<user> not white again,"[1, 1, 2]",None,4
1171521116570959872_twitter,<user> omg yes arab muslims rise 👁 ️ 👄 👁 ️,"[1, 2, 1]",None,11
1183598610778222592_twitter,<user> or stop letting so many immigrants in might also help,"[2, 1, 1]",None,11
1178666226702270464_twitter,<user> respect the based nigress 😤 he would be nothing without her,"[1, 0, 1]",None,12
3970862_gab,fbi completely inept paralyzed by pc airport shooter who killed <number> while shouting allah akbar converted to islam changed name to aashiq hammad purchased ticket under new muslim name recorded islamic religious songs fbi can not tell terrorism was the motive maga trump gabfam banislam,"[1, 2, 1]",None,45
1181235518908047360_twitter,working really is ghetto,"[2, 1, 1]",None,4
1237544154978111488_twitter,<user> anne frank is a little girl from the holocaust she ’ real i think but helen keller was blind deaf and mute who was fake,"[1, 2, 1]",None,26
1252052990690643968_twitter,<user> marxist are more cruel than islamist both killed more people than any war in world,"[1, 1, 2]",None,16
25936116_gab,enjoy your new drama filled scandalous royalty england this is what happens when you take a ghetto <number> y o divorcee and try to make her a princess,"[2, 1, 1]",None,28
1115973667014496256_twitter,<user> there was no moslem ban,"[1, 1, 2]",None,6
1122558468429352961_twitter,bitches broken hearts,"[2, 1, 1]",None,3
17695754_gab,this center is going to highlight lack violence when those who visit get robbed raped and killed,"[0, 1, 1]",None,17
3167875_gab,i love how feminists only like women who break the glass ceiling when they agree with them kellyanneconway,"[1, 1, 2]",None,18
1178993190826905606_twitter,<user> my guess is that if she did get raped she would not murder the innocent baby many do not,"[1, 2, 1]",None,20
1178847512481935360_twitter,dude in white trash crew shirt just almost swung on a couple in <number> <number> cus they fed his boston terrier a potato chip,"[2, 1, 1]",None,24
5628068_gab,america is so racist that they think asians are smarter than blacks and hispanics they also pay asians more too and asians are more highly represented in high tech industries i blame white people,"[1, 2, 1]",None,34
1079100239183675392_twitter,instead of “ til death do us apart “ in islam we have “ til jannah unites us together “ and its the cutest thing ever,"[2, 1, 1]",None,26
1174791771949322245_twitter,deadass gon go lesbian,"[2, 1, 1]",None,4
22127720_gab,do asians like you ever feel any shame for invading us universities in such overwhelming numbers,"[1, 0, 1]",None,16
12177462_gab,means barry who filled the white house with black and muslim terrorists is a pro american whoa i like this kind of trash logic or,"[0, 1, 1]",None,25
