post_id,text,surface_cue,token_length
1179093281692700672_twitter,i am not blaming all white people but slavery kidnapping a group of people did not just happen jim crow segregation did not just happen mass incarceration of brown and black people did not just happen,None,36
1111442006776016897_twitter,weird niggas weird,None,3
1179096587571646464_twitter,tomorrow precap lit sidharth shukla wow yaar i think he will kill all the task in season bb13 bigg boss 13,None,21
1184679550007029760_twitter,egay o jungkook,None,3
1179019608285683714_twitter,older people experience discrimination and abuse but older people refugees are exposed to more injustice and abuse at nduta refugee camp our colleagues celebrated with people with specific needs <user> expose ageism <user>,None,33
1178776536398385155_twitter,<user> queer jews unite 💘 🥰,None,6
1179061893237022726_twitter,<user> <user> <user> no it would be different in other parts of the world i clearly stated that i am talking about white privilege in the us make your argument make sense,None,32
1179071028552781824_twitter,i am the collector of all white sauces,None,8
1178567880251707392_twitter,i guess i get raped a lot,None,7
1142977246283599872_twitter,blue jeans white t shirt,None,5
1179079483887951875_twitter,<user> does that include illegal aliens,None,6
1178762649187868674_twitter,white hall senior school staffs wish fellow nigerians happy independence day,None,11
1179103213640749061_twitter,<user> <user> yeah that whole fat joe thing was a mess not all latinos are black or of african descent many latinos are white many have no african ancestry some are even asian for example there is a large asian population in south america e g ecuador brazil peru chile etc,None,51
25502565_gab,come to an amicable agreement and resolution with the non kurdish iraqi heard of instances of iraqi arabs being barred from returning to their homes in kirkuk,None,27
1174514620704415745_twitter,women boobs nude full breasted women camsex site sex cam fetish,None,11
1187925752571973632_twitter,the bigger the hoops the bigger the hoe guy at gas station,None,12
3284098_gab,all women who want to have kids are more beautiful than all women who do not want to have kids,None,20
1179082549617930240_twitter,<user> <user> what an idiotic comment white people are not using these asians to sue harvard the asians are suing on their own initiative hypocrite hari also known as the neckless one is trying to insidiously scapegoat white people in his anti white bigotry,None,44
1178873849254961154_twitter,<user> i live in new york this is against our first amendment rights we have illegal aliens that have raped murdered stolen identities stabbed robbed imported drugs and trafficked women and children they should not be here nor should people that call them out be penalized,None,46
1169843504052236293_twitter,all these niggas acting surprised the 2 k20 servers are down open yo eyes jitt these niggas do not care about the community,None,23
24373447_gab,when their still putting the dead in body bags but all you can think about is the backlash islamophobia the moslem community might face,None,24
1178803884443090945_twitter,shout out to my other queer babes with trauma struggling with expressing your sexuality is not homophobic 😘 🥰 😘 k love u all,None,24
1178595083534454784_twitter,good morning tonight i had a nightmare where all tj suddenly became horny for todd and people were shipping him with hank there were fanarts and whole threads about it and i wanted to kill every single one of you,None,40
1178830600171601924_twitter,<user> where is the diversity video full of white people trust me very painful for the minority very painful,None,19
9633841_gab,what are the odds that there ll be more hostility to women in politics after we emerge from this it already quite present on here but we are something of a bubble 🤔,None,33
1178550138249211904_twitter,<user> well done the white e pawn promotes to all possible pieces allumwandlung and the black pawn b7 makes all possible moves pickaninny,None,23
