post_id,text,surface_cue,token_length
1179086920573341696_twitter,amber guyer ass better get the maximum sentence but ik her white ass bout to skate i can feel it in my spirit 😒,Strong (Profanity),24
1243408978962337793_twitter,<user> yeah i ’ m fwy don ’ t do that ghetto ass shit,Strong (Profanity),14
1104286696089309184_twitter,actually trapsoul is still that nigga still still,Strong (Profanity),8
1246664039872319488_twitter,i been a bad bitch,Strong (Profanity),5
1179103777254600704_twitter,i am seething i fucking hate this shit so much it un fucking real haha separate art from artist bitch funding transphobe is good apparently lmao go eat shit,Strong (Profanity),29
1179098536199311365_twitter,<user> then you are retarded which is kinda true,Strong (Profanity),9
18939950_gab,remember when subscribing to a youtube channel meant you got their videos in your sub feed now you have to click this retarded bell or else youtube will curate videos out of your sub feed without your permission,Strong (Profanity),38
13034303_gab,david a clarke jr ‏ verified account <user> 1 h1 hour ago where was the visceral reaction toward cam newton by the left when bill maher referred to himself as a house nigger on live tv they laughed,Strong (Profanity),38
1178866756435079168_twitter,i fucking hate wifi,Strong (Profanity),4
1123697297467031558_twitter,kiske to kick someone gay old for a gay little ass,Strong (Profanity),11
1178888125386559488_twitter,have not felt like this since shii my middle school lover 😂 that how you know a nigga really digging i do not say this,Strong (Profanity),25
1146230142944989184_twitter,<user> this reminds me of this one pic from the 1 8 0 0 depicting a chronic masturbator as retarded lmao,Strong (Profanity),21
1179072913582034944_twitter,also yes i did bring a whole ass avacado to work and sliced it up because i am a decadent bitch,Strong (Profanity),21
1122880922343415809_twitter,how can arya jook a man gendry was fistin that bitch the other day and someone shook his hand,Strong (Profanity),19
1179011958823178240_twitter,clowns in this bitch,Strong (Profanity),4
1178809975931621376_twitter,<user> <user> <user> <user> men still get raped and assaulted so this is just stupid,Strong (Profanity),15
1179069617903304704_twitter,<user> <user> self defense your shit the police officials in white shirt sitting in their air con office are the one to blame they trained up the police to dehumanize hk citizens they allowed the police to ignore the police general orders and use excessive violence to get things done,Strong (Profanity),50
1178774072563511298_twitter,ayo paging dr faggot got me crying 😭 😭 😭 😭 😭 😭 😭,Strong (Profanity),14
1178773716769087488_twitter,dyke call me c murda girl if you do not get the fuck,Strong (Profanity),13
1179078128670593024_twitter,<user> <user> on the contrary i have seen many a uu congregation piss and moan about racism bigotry all white congregations that is self righteousness is an observable state,Strong (Profanity),29
1082453473113849858_twitter,instead of shooting the nigga you beefing with please somebody kill donald trump at this point his ass playing with our money,Strong (Profanity),22
1178859888191135744_twitter,the last thing i wanna do is get off work too a nigga with a attitude,Strong (Profanity),16
1179103900579848195_twitter,im a slut for the entire cql ost i listen to literally every single day,Strong (Profanity),15
1179023377660547072_twitter,<user> well i can certainly taser a bitch,Strong (Profanity),8
1179104890825498630_twitter,honestly what the difference between the portuguese burger the rio one and the chili fish one from mcdonald they all look like the same shit,Strong (Profanity),25
1204799613724704771_twitter,<user> <user> climate change is a fucking hoax,Strong (Profanity),8
1178903237375606785_twitter,my gay ass cant take this anymore,Strong (Profanity),7
8320068_gab,baby was a black sheep baby was a whore baby gotten big and baby getting bigger baby got some then baby want more baby baby baby was a rock roll nigger,Strong (Profanity),31
1265845267338792960_twitter,i fucking hate it here,Strong (Profanity),5
1178861841780559872_twitter,<user> i fucking hate you,Strong (Profanity),5
1179014998670086149_twitter,ooh my car so retarded this bitch just farted,Strong (Profanity),9
1178827642511990784_twitter,who would have thought my nigger ass would be eating some fucking california rolls lmao,Strong (Profanity),15
1178844885715181569_twitter,<user> i fucking hate you 😂 😂 😂,Strong (Profanity),8
1179096040143646720_twitter,white people think cause they was raised by black people they can say nigga what,Strong (Profanity),15
1179024780516876288_twitter,bi i am ded this nigga almost crashed into a cop car that cop was mad as hell pulled him over everything 🤣 🤣 🤣,Strong (Profanity),25
1178285716796841986_twitter,but it more than that it really about people not accepting gays trans lesbians because if their religious beliefs for that reason it gives conservatives the cover of attacking free speech they are lying their ass off they do not want to not say faggot anymore,Strong (Profanity),46
1178750958718914561_twitter,i am glad you found some self respect but i am not gone acknowledge it because you already let musty nigga air yo club out and now you gotta child that half musty 🤦 🏽 ‍ ♂️,Strong (Profanity),37
1179097570326523904_twitter,<user> is it on wattpad a bitch is broke to buy it lmao,Strong (Profanity),13
1178733624486694917_twitter,if hopper is died you all niggers better count your fucking days <user>,Strong (Profanity),13
1179019054402551808_twitter,also women from different countries do not fall for that white wash shit it not worth it i state this because <percent> of women from different places countries support people who do not fuck with or like them not saying to hate them but avoid conflicts or situations like that,Strong (Profanity),50
1179101876677234688_twitter,<user> <user> i am not defending biden he is a fucking relic but to suggest his position is zero taxes on millionaires is dishonest,Strong (Profanity),24
1179093621531906048_twitter,i am a pumpkin bread slut,Strong (Profanity),6
1179046856237764608_twitter,the person i am closing with called in sick then texted me happy birthday 😂 😅 fuck you to bitch,Strong (Profanity),20
1179070708347015169_twitter,daily reminder that if i see you like retweet some homophobic or transphobic bullshit i am reporting and blocking you i do not know who hurt you so bad for you to not be able to mind your own damn business unless your fucking a queer person but you all need help self reflect,Strong (Profanity),54
1178857659019202560_twitter,i be under this nigga like he mine,Strong (Profanity),8
1185410004838428672_twitter,niggas pulled up on a nigga said hey come to hr for a drug test homie said word bet i quit lmfao,Strong (Profanity),22
1184640429733474304_twitter,asap rocky talkin bout how he been a sex addict since junior high nigga join the club,Strong (Profanity),17
1178787777078583296_twitter,<user> i fucking hate you he mumbles looking up at him,Strong (Profanity),11
1179094894893240320_twitter,<user> <user> draws eyes hey here is a service where games come and go at a <number> month cycle that retarded,Strong (Profanity),21
1179009926590533633_twitter,<user> and homosexuals are tired of being portrayed as overly feminine men who only say yass bitch gurl and twirl around there are so many of us that are not like that,Strong (Profanity),32
1177920526649421824_twitter,calling someone nigga is acceptable but calling someone faggot it not the same,Strong (Profanity),13
1179094957690408965_twitter,old white people really think they are entitled wow do not doubt the power i have over your exams bitch,Strong (Profanity),20
1179069373472018432_twitter,first thing white ppl tend to say to me after they did some usual self entitled bs is i hope you do not mind but i went ahead and yes sophie i do fucking mind do not try and save grace with your fake smile now i hate you lol,Strong (Profanity),50
